,id,category,list_type,beds,baths,sq_ft_price,price_KES,district,neighborhood,street,latitude,longitude,clean_grab
2308,3426265,Flat & Apartment,For Sale, 4,0,0,45000000,Westlands,Westlands Area,Gen. Mathege Road,-1.2504486,36.7898541,OK
2309,3425711,Studio,For Sale, 1,0,0,13280000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2310,3426405,Flat & Apartment,For Sale, 2, 2,0,14700000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
2311,3425081,Flat & Apartment,For Sale, 3, 4,7883,14000000,Dagoretti North,Kilimani,Muringa Road,-1.2960888,36.7792707,OK
2312,3429439,Flat & Apartment,For Sale, 3, 3,1068384,11500000,Dagoretti North,Lavington,Valley Arcade,-1.2907232,36.7691572,OK
2313,3429443,Flat & Apartment,For Sale, 4, 6,9737,37000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2314,3425869,Flat & Apartment,For Sale, 3, 3,0,17500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2315,3424332,Flat & Apartment,For Sale, 2, 2,8627,13000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2316,3429422,Flat & Apartment,For Sale, 4, 6,8209,20500000,Dagoretti North,Lavington,Valley Arcade,-1.2907232,36.7691572,OK
2317,3424420,Flat & Apartment,For Sale, 4, 6,8153,21500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2318,3428659,Flat & Apartment,For Sale, 4, 5,9815,26500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2319,3428667,Flat & Apartment,For Sale, 4, 5,9815,26500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2320,3424529,Flat & Apartment,For Sale, 4, 6,8153,21500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2321,3426481,Flat & Apartment,For Sale, 2, 2,0,16500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2322,3426500,Flat & Apartment,For Sale, 2, 2,0,18180000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2323,3424569,Flat & Apartment,For Sale, 4, 6,8153,21500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2324,3424536,Flat & Apartment,For Sale, 4, 6,8153,21500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2325,3431765,Flat & Apartment,For Sale, 3, 2,7742,12500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2326,3428662,Flat & Apartment,For Sale, 4, 5,9815,26500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2327,3430411,Flat & Apartment,For Sale, 3, 3,9779,20000000,Dagoretti North,Kileleshwa,Gatundu Cresent,-1.2792059,36.7823143,OK
2328,3424553,Flat & Apartment,For Sale, 4, 6,1023810,21500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2329,3426288,Flat & Apartment,For Sale, 3, 2,7300,11000000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2330,3430418,Flat & Apartment,For Sale, 3, 3,9779,20000000,Dagoretti North,Kileleshwa,Gatundu Cresent,-1.2792059,36.7823143,OK
2331,3429546,Flat & Apartment,For Sale, 4, 6,494,21500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2332,3428587,Flat & Apartment,For Sale, 3, 3,8516,11000000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2333,3428672,Flat & Apartment,For Sale, 3, 3,8295,12500000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
2334,3427236,Flat & Apartment,For Sale, 2, 2,6968,7500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2335,3428593,Flat & Apartment,For Sale, 4, 5,7935,20500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2336,3428985,Flat & Apartment,For Sale, 2, 2,6968,7500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2337,3431895,Flat & Apartment,For Sale, 2, 3,0,10000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2338,3424185,Flat & Apartment,For Sale, 3, 2,7306,8650000,Kasarani,Clay City,0,-1.2129607,36.9121169,OK
2339,3427624,Flat & Apartment,For Sale, 3,0,0,13500000,Langata,South C,Muhoho Avenue,-1.3182853,36.8295986,OK
2340,3426282,Flat & Apartment,For Sale, 2, 2,9290,12900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2341,3428661,Flat & Apartment,For Sale, 4, 5,9818,26500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2342,3431751,Flat & Apartment,For Sale, 3, 3,8295,12500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2343,3428377,Flat & Apartment,For Sale, 4, 3,0,20000000,Westlands,Parklands,1St Parklands Avenue,-1.26327,36.8159483,OK
2344,3426172,Flat & Apartment,For Sale, 3, 4,9074,14650000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2345,3426236,Flat & Apartment,For Sale, 3, 4,1,15450000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2346,3428887,Flat & Apartment,For Sale, 3,0,0,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2347,3426247,Flat & Apartment,For Sale, 4,0,9319,16450000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2348,3428716,Flat & Apartment,For Sale, 3, 4,8337,17500000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
2349,3426031,Flat & Apartment,For Sale, 2,0,0,16500000,Westlands,Parklands,Ojijo Road,-1.2674511,36.8120669,OK
2350,3426125,Flat & Apartment,For Sale, 2,0,0,16500000,Westlands,Parklands,Ojijo Road,-1.2674511,36.8120669,OK
2351,3426019,Flat & Apartment,For Sale, 2,0,0,16500000,Westlands,Parklands,Ojijo Road,-1.2674511,36.8120669,OK
2352,3426111,Flat & Apartment,For Sale, 2,0,0,16500000,Westlands,Parklands,Ojijo Road,-1.2674511,36.8120669,OK
2353,3425988,Flat & Apartment,For Sale, 2, 3,0,16500000,Westlands,Parklands,Ojijo Road,-1.2674511,36.8120669,OK
2354,3427456,Flat & Apartment,For Sale, 3, 2,95833,23000000,Westlands,General Mathenge,0,-1.2539757,36.7996946,OK
2355,3423465,Flat & Apartment,For Sale, 3, 3,7051,8500000,Dagoretti North,Naivasha Road,Four Points Apartments,-1.2675951,36.7259696,OK
2356,3432548,Flat & Apartment,For Sale, 3, 4,0,12950000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2357,3426522,Flat & Apartment,For Sale, 2, 2,0,18800000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
2358,3423501,Flat & Apartment,For Sale, 3,0,0,14450000,Dagoretti North,Kilimani,Jabavu Road,-1.2920254,36.7952753,OK
2359,3428578,Flat & Apartment,For Sale, 3, 4,8295,12500000,Dagoretti North,Kilimani,Dennis Pritt,-1.286516,36.7988595,OK
2360,3427481,Flat & Apartment,For Sale, 2, 2,8886,11000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2361,3427037,Flat & Apartment,For Sale, 4, 3,0,22000000,Westlands,Parklands,Limuru Road - City Park,-1.2569578,36.8264302,OK
2362,3426663,Flat & Apartment,For Sale, 4, 3,0,24500000,Westlands,Parklands,Ita Road - Parklands,-1.2650876,36.8219193,OK
2363,3428674,Flat & Apartment,For Sale, 4, 5,9815,26500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2364,3428014,Flat & Apartment,For Sale, 5, 6,8153,21500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2365,3417449,Flat & Apartment,For Sale, 3, 3,0,26000000,Dagoretti North,Kileleshwa,Gatundu Rd,-1.2782462,36.7848018,OK
2366,3423061,Flat & Apartment,For Sale, 2, 3,0,15500000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
2367,3427464,Flat & Apartment,For Sale, 4, 4,10270,38000000,Westlands,Westlands Area,Donyo Sabuk Lane,-1.2525732,36.7997288,OK
2368,3417068,Flat & Apartment,For Sale, 1, 1,0,2300000,Westlands,Kitisuru,Kibichiku,-1.228709,36.7307641,OK
2369,3425223,Flat & Apartment,For Sale, 3,0,7635,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2370,3425231,Flat & Apartment,For Sale, 3,0,7635,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2371,3425234,Flat & Apartment,For Sale, 3,0,7635,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2372,3425232,Flat & Apartment,For Sale, 3,0,7635,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2373,3425220,Flat & Apartment,For Sale, 3,0,7635,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2374,3427779,Flat & Apartment,For Sale, 3, 3,0,25000000,Thika Road,0,0,-1.2163932,36.8949246,OK
2375,3420189,Flat & Apartment,For Sale, 3,0,0,33000000,Roysambu,Garden Estate,0,-1.2262754,36.8585324,OK
2376,3426579,Flat & Apartment,For Sale, 4, 4,0,33000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2377,3377727,Flat & Apartment,For Sale, 2, 2,0,19500000,Westlands,General Mathenge,Peponi Road,-1.2549051,36.8020942,OK
2378,3423270,Flat & Apartment,For Sale, 4, 3,0,23000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2379,3422344,Flat & Apartment,For Sale, 3, 3,9210,23000000,Dagoretti North,Kileleshwa,Crescent Road,-1.2763312,36.78733649999999,OK
2380,3419860,Flat & Apartment,For Sale, 3,0,0,10999999,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2381,3423337,Flat & Apartment,For Sale,0,0,0,20000000,Dagoretti North,Lavington,Kingara Road,-1.2943862,36.7614812,OK
2382,3423333,Flat & Apartment,For Sale, 4,0,0,20000000,Dagoretti North,Lavington,Kingara Road,-1.2943862,36.7614812,OK
2383,3423334,Flat & Apartment,For Sale, 4,0,0,20000000,Dagoretti North,Lavington,Kingara Road,-1.2943862,36.7614812,OK
2384,3423342,Flat & Apartment,For Sale, 4,0,0,20000000,Dagoretti North,Lavington,Kingara Road,-1.2943862,36.7614812,OK
2385,3423335,Flat & Apartment,For Sale, 4,0,0,20000000,Dagoretti North,Lavington,Kingara Road,-1.2943862,36.7614812,OK
2386,3428583,Flat & Apartment,For Sale, 2, 2,7432,8000000,Dagoretti North,Kilimani,Dennis Pritt,-1.286516,36.7988595,OK
2387,3423767,Flat & Apartment,For Sale, 1, 1,0,4500000,Dagoretti North,Kilimani,Dennis Pritt,-1.286516,36.7988595,OK
2388,3400701,Flat & Apartment,For Sale, 3, 5,10489,35000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2389,3417537,Flat & Apartment,For Sale, 4, 5,0,38200000,Westlands,Westlands Area,Raphta Road,-1.264044,36.7847029,OK
2390,3421037,Flat & Apartment,For Sale, 3, 2,10153,15300000,Dagoretti North,Kilimani,Dennis Pritt Road,-1.286516,36.7988595,OK
2391,3420973,Flat & Apartment,For Sale, 3, 4,0,17000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2392,3420979,Flat & Apartment,For Sale, 3, 4,0,15900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2393,3420964,Flat & Apartment,For Sale, 3, 4,0,15900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2394,3420958,Flat & Apartment,For Sale, 3, 4,0,17000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2395,3420995,Flat & Apartment,For Sale, 3, 4,0,15900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2396,3420988,Flat & Apartment,For Sale, 3, 4,0,17000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2397,3428563,Flat & Apartment,For Sale, 3, 4,7883,14000000,Dagoretti North,Kilimani,Elgeyo Marakwet,-1.2953231,36.7792372,OK
2398,3428591,Flat & Apartment,For Sale, 3, 4,8337,17500000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2399,3420980,Flat & Apartment,For Sale, 3, 2,0,10300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2400,3420966,Flat & Apartment,For Sale, 3, 2,0,10300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2401,3420996,Flat & Apartment,For Sale, 3, 2,0,10300000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2402,3417466,Flat & Apartment,For Sale, 2, 2,9375,15000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2403,3421036,Flat & Apartment,For Sale, 4, 5,0,15900000,Dagoretti North,Kilimani,Riara Road,-1.2979887,36.7648938,OK
2404,3420630,Flat & Apartment,For Sale, 4, 5,7035,15900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2405,3420631,Flat & Apartment,For Sale, 4, 5,7035,15900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2406,3420629,Flat & Apartment,For Sale, 4, 5,7035,15900000,Dagoretti North,Kilimani,Riara Road,-1.2979887,36.7648938,OK
2407,3420626,Flat & Apartment,For Sale, 4, 5,7035,15900000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2408,3407205,Flat & Apartment,For Sale, 3, 4,17308,45000000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
2409,3422223,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Rhapta Road,Rhapta,-1.2647642,36.7916932,OK
2410,3422232,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Rhapta Road,Rhapta,-1.2647642,36.7916932,OK
2411,3422211,Flat & Apartment,For Sale, 3,0,8000,25000000,Westlands,Rhapta Road,Rhapta,-1.2647642,36.7916932,OK
2412,3422228,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Rhapta Road,Rhapta,-1.2647642,36.7916932,OK
2413,3422218,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Rhapta Road,Rhapta,-1.2647642,36.7916932,OK
2414,3415540,Flat & Apartment,For Sale, 1, 2,9910,9700000,Dagoretti North,Kilimani,Denis Pritt,-1.2855426,36.7881148,OK
2415,3406347,Flat & Apartment,For Sale, 4, 4,9000,36000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2416,3419046,Flat & Apartment,For Sale, 3, 3,9954,15000000,Dagoretti North,Kilimani,Denis Pritt,-1.2855426,36.7881148,OK
2417,3423038,Flat & Apartment,For Sale, 4, 4,6831,25000000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
2418,3417139,Flat & Apartment,For Sale, 2, 2,7897,8500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2419,3418168,Flat & Apartment,For Sale, 6, 6,9910,31000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2420,3417668,Flat & Apartment,For Sale, 4, 5,8610,21500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2421,3416401,Flat & Apartment,For Sale, 4,0,0,23950000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
2422,3419615,Flat & Apartment,For Sale, 2, 2,7521,8500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2423,3425450,Flat & Apartment,For Sale, 6, 8,15606,85000000,Dagoretti North,Lavington,Dagoretti North,-1.2889834,36.7280692,OK
2424,3401367,Flat & Apartment,For Sale, 3,0,0,35000000,Westlands,Brookside,0,-1.2561635,36.79194040000001,OK
2425,3420977,Flat & Apartment,For Sale, 2, 2,0,8500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2426,3420963,Flat & Apartment,For Sale, 2, 2,0,8500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2427,3420994,Flat & Apartment,For Sale, 2, 2,0,8500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2428,3419047,Flat & Apartment,For Sale, 3, 3,7300,11000000,Dagoretti North,Lavington,Kingara,-1.2943862,36.7614812,OK
2429,3422053,Flat & Apartment,For Sale, 2, 3,11613,17500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2430,3420075,Flat & Apartment,For Sale, 3, 3,1393545,15000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2431,3422213,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Westlands Area,Sports,-1.2722013,36.8124872,OK
2432,3422233,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Westlands Area,Sports,-1.2722013,36.8124872,OK
2433,3422226,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Westlands Area,Sports,-1.2722013,36.8124872,OK
2434,3422230,Flat & Apartment,For Sale, 3,0,8333,25000000,Westlands,Westlands Area,Sports,-1.2722013,36.8124872,OK
2435,3422775,Flat & Apartment,For Sale, 1,0,90000,3800000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2436,3420976,Flat & Apartment,For Sale, 3, 2,0,10000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2437,3420993,Flat & Apartment,For Sale, 3, 2,0,10000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2438,3420962,Flat & Apartment,For Sale, 3, 2,0,10000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2439,3428584,Flat & Apartment,For Sale, 2, 2,7897,8500000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
2440,3420974,Flat & Apartment,For Sale, 1, 1,0,3600000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2441,3420991,Flat & Apartment,For Sale, 1, 1,0,3600000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2442,3420959,Flat & Apartment,For Sale, 1, 1,0,3600000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2443,3404984,Flat & Apartment,For Sale, 3, 2,0,21000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2444,3420738,Flat & Apartment,For Sale, 3, 4,7644,13000000,Dagoretti North,Kilimani,Kilungu Road,-1.2940287,36.7775015,OK
2445,3423764,Studio,For Sale, 1,0,0,3600000,Dagoretti North,Kilimani,Dennis Pritt,-1.286516,36.7988595,OK
2446,3421164,Flat & Apartment,For Sale, 3, 2,0,21000000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
2447,3422336,Flat & Apartment,For Sale, 3, 3,10312,16500000,Westlands,Parklands,Wambugu Close,-1.2652269,36.8154689,OK
2448,3417551,Flat & Apartment,For Sale, 1, 1,0,12000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2449,3428012,Flat & Apartment,For Sale, 3, 4,9290,16500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2450,3406019,Flat & Apartment,For Sale, 2, 3,11320,14500000,Dagoretti North,Riara Road,0,-1.2960444,36.7567319,OK
2451,3407037,Flat & Apartment,For Sale, 3, 4,10000,22000000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
2452,3397027,Flat & Apartment,For Sale, 3, 3,12400,31000000,Dagoretti North,Kileleshwa,Kikambala Road,-1.2863885,36.7819248,OK
2453,3420717,Flat & Apartment,For Sale, 3,0,0,12000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2454,3383834,Flat & Apartment,For Sale, 2,0,10500,10500,Dagoretti North,Kileleshwa,Mwingi Road,-1.2823469,36.7827691,OK
2455,3415939,Flat & Apartment,For Sale, 4, 6,8610,21000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2456,3414434,Flat & Apartment,For Sale, 3, 1,8337,17500000,Dagoretti North,Lavington,Othaya Road,-1.2896055,36.7726632,OK
2457,3420720,Flat & Apartment,For Sale, 4,0,0,12500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2458,3400323,Flat & Apartment,For Sale, 3, 3,10803,18500000,Westlands,General Mathenge,General Mathenge Lane,-1.2539757,36.7996946,OK
2459,3422330,Studio,For Sale, 2,0,0,3600000,Dagoretti North,Kileleshwa,Othaya Road,-1.2851702,36.7755355,OK
2460,3414318,Flat & Apartment,For Sale, 4,0,0,32000000,Westlands,General Mathenge,0,-1.2539757,36.7996946,OK
2461,3413538,Flat & Apartment,For Sale, 2,0,0,19000000,Thika Road,Garden City,0,-1.23271,36.8788909,OK
2462,3418233,Flat & Apartment,For Sale, 2,0,0,12000000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
2463,43500,Flat & Apartment,For Sale, 3, 3,0,9500000,Ngong Road,0,0,-1.334992,36.6726212,OK
2464,3413959,Flat & Apartment,For Sale, 4, 4,0,41000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2465,3411140,Flat & Apartment,For Sale, 4, 4,643,28000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2466,3407761,Flat & Apartment,For Sale, 3, 4,0,24000000,Thika Road,0,0,-1.2163932,36.8949246,OK
2467,3401483,Flat & Apartment,For Sale, 3, 2,0,28000000,Westlands,Westlands Area,Rhapta Road,-1.26555,36.7988058,OK
2468,3396514,Flat & Apartment,For Sale, 3, 3,0,44000000,Westlands,Parklands,6Th Parklands,-1.2545906,36.8213845,OK
2469,3406088,Flat & Apartment,For Sale, 4, 5,8627,26000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2470,3401267,Flat & Apartment,For Sale, 3, 4,0,33500000,Westlands,Parklands,Off Raphta Road,-1.2647642,36.7916932,OK
2471,3381430,Flat & Apartment,For Sale, 3, 2,829,11000000,Dagoretti North,Kilimani,Argwing Kodhek,-1.2928289,36.7899874,OK
2472,3406828,Flat & Apartment,For Sale, 3, 3,9203,21000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2473,3398830,Flat & Apartment,For Sale, 3, 3,10383,25000000,Westlands,Riverside,0,-1.2722472,36.8025238,OK
2474,3394940,Flat & Apartment,For Sale, 3,0,0,23000000,Westlands,Westlands Area,0,-1.2675001,36.812022,OK
2475,39260,Flat & Apartment,For Sale, 4, 4,0,42000000,Westlands,General Mathenge,0,-1.2539757,36.7996946,OK
2476,3393850,Flat & Apartment,For Sale, 2, 1,0,12300000,Westlands,Runda,Two Rivers,-1.210846,36.7946976,OK
2477,3393851,Flat & Apartment,For Sale, 3, 1,0,14400000,Westlands,Runda,Two Rivers,-1.210846,36.7946976,OK
2478,3397359,Flat & Apartment,For Sale, 3, 5,8523,20000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2479,3405086,Flat & Apartment,For Sale, 4, 3,0,24500000,Dagoretti North,Kileleshwa,Githunguri Road,-1.2784551,36.7947797,OK
2480,3396520,Flat & Apartment,For Sale, 4, 4,0,26500000,Westlands,Parklands,Raphta Road,-1.2647642,36.7916932,OK
2481,3405301,Flat & Apartment,For Sale, 3, 4,7857,17500000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2482,3407492,Flat & Apartment,For Sale, 3, 3,0,12500000,Kiambu Road,0,0,-1.2123808,36.8338316,OK
2483,3405811,Flat & Apartment,For Sale, 3, 4,102746,21000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2484,3391957,Flat & Apartment,For Sale, 3, 3,0,20000000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2485,3388106,Flat & Apartment,For Sale, 4,0,0,20000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2486,3406738,Flat & Apartment,For Sale, 3,0,0,19000000,Westlands,Parklands,0,-1.2598822,36.8178918,OK
2487,3406809,Flat & Apartment,For Sale, 3, 3,0,19000000,Dagoretti North,Kileleshwa,Migori Rd,-1.2737932,36.7950797,OK
2488,3410159,Flat & Apartment,For Sale, 2, 2,0,6500000,Dagoretti North,Naivasha Road,0,-1.2809462,36.7366141,OK
2489,3388093,Flat & Apartment,For Sale, 3, 2,0,20000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2490,3393847,Flat & Apartment,For Sale, 3, 4,0,30000000,Westlands,Runda,Two Rivers,-1.210846,36.7946976,OK
2491,3388095,Flat & Apartment,For Sale, 2, 2,0,10000000,Dagoretti North,Hurlingham,0,-1.29427,36.79937,OK
2492,3393846,Flat & Apartment,For Sale, 2, 3,0,23000000,Westlands,Runda,Two Rivers,-1.210846,36.7946976,OK
2493,3408068,Flat & Apartment,For Sale, 3, 2,0,13000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2494,3398178,Flat & Apartment,For Sale, 2, 3,0,14500000,Dagoretti North,Kileleshwa,0,-1.2807389,36.7816864,OK
2495,3393845,Flat & Apartment,For Sale, 1, 1,0,15000000,Westlands,Runda,Two Rivers,-1.210846,36.7946976,OK
2496,40189,Flat & Apartment,For Sale, 4, 5,0,38000000,Dagoretti North,Lavington,Kingara Road,-1.2943862,36.7614812,OK
2497,3407015,Flat & Apartment,For Sale, 2, 2,15936,23500000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2498,3402647,Flat & Apartment,For Sale, 3, 4,48,9800000,Mombasa Road,0,0,-1.4305255,36.9633973,OK
2499,3407966,Flat & Apartment,For Sale, 1, 1,9933,6950000,Mombasa Road,0,0,-1.4305255,36.9633973,OK
2500,3387604,Flat & Apartment,For Sale, 4,0,10930,18000000,Dagoretti North,Lavington,0,-1.278937,36.7777984,OK
2501,3398253,Flat & Apartment,For Sale, 3, 2,0,21000000,Dagoretti North,Kileleshwa,Laikipia Road,-1.2730152,36.7966012,OK
2502,3400707,Flat & Apartment,For Sale, 3,0,9017,16500000,Dagoretti North,Kilimani,Muringa Road,-1.2960888,36.7792707,OK
2503,3433814,Flat & Apartment,For Sale, 1, 1,9290,4500000,Dagoretti North,Kilimani,Denis Pritt,-1.2855426,36.7881148,OK
2504,3433577,Flat & Apartment,For Sale, 3, 4,9290,16000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2505,3433304,Flat & Apartment,For Sale, 1, 1,9290,3800000,Langata,Nairobi West,0,-1.309642,36.8185651,OK
2506,3411754,Flat & Apartment,For Sale, 3, 3,0,18500000,Westlands,Parklands,Forest Lane,-1.2699091,36.8238236,OK
2507,3432585,Flat & Apartment,For Sale, 4, 4,7521,17000000,Dagoretti North,Kilimani,Junction Mall,-1.284168,36.824254,OK
2508,3433563,Flat & Apartment,For Sale, 3, 3,0,16500000,Langata,Karen,Off Langata Road,-1.3389467,36.7398308,OK
2509,3429438,Flat & Apartment,For Sale, 1, 1,9286,6500000,Dagoretti North,Kilimani,Dennis Pritt Road,-1.286516,36.7988595,OK
2510,3433571,Flat & Apartment,For Sale, 3, 4,9290,16000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2511,3408552,Flat & Apartment,For Sale, 3, 4,11281,17000000,Dagoretti North,Kilimani,0,-1.29427,36.79937,OK
2512,3430011,Flat & Apartment,For Sale, 4, 5,7179,17000000,Dagoretti North,Kilimani,Ndemi Road,-1.2970208,36.7767444,OK
2513,3429911,Flat & Apartment,For Sale, 4, 6,7179,17000000,Dagoretti North,Kilimani,Ndemi Road,-1.2970208,36.7767444,OK
2514,3429895,Flat & Apartment,For Sale, 4, 5,7179,17000000,Dagoretti North,Kilimani,Ndemi Road,-1.2970208,36.7767444,OK
2515,3429906,Flat & Apartment,For Sale, 4, 6,7179,17000000,Dagoretti North,Kilimani,Ndemi Road,-1.2970208,36.7767444,OK
